date,x,y
12/05/2015 04:40:00,1449290400000,2.63
12/05/2015 04:45:00,1449290700000,2.51
12/05/2015 04:50:00,1449291000000,2.66
12/05/2015 04:55:00,1449291300000,2.48
12/05/2015 05:00:00,1449291600000,2.5
12/05/2015 05:05:00,1449291900000,2.57
12/05/2015 05:10:00,1449292200000,2.61
12/05/2015 05:15:00,1449292500000,2.49
12/05/2015 05:20:00,1449292800000,2.5
12/05/2015 05:25:00,1449293100000,2.55
12/05/2015 05:30:00,1449293400000,2.53
12/05/2015 05:35:00,1449293700000,2.48
12/05/2015 05:40:00,1449294000000,2.5
12/05/2015 05:45:00,1449294300000,2.52
12/05/2015 05:50:00,1449294600000,2.48
12/05/2015 05:55:00,1449294900000,2.47
12/05/2015 06:00:00,1449295200000,2.51
12/05/2015 06:05:00,1449295500000,2.48
12/05/2015 06:10:00,1449295800000,2.84
12/05/2015 06:15:00,1449296100000,2.53
12/05/2015 06:20:00,1449296400000,2.66
12/05/2015 06:25:00,1449296700000,2.52
12/05/2015 06:30:00,1449297000000,2.6
12/05/2015 06:35:00,1449297300000,2.51
12/05/2015 06:40:00,1449297600000,2.49
12/05/2015 06:45:00,1449297900000,2.51
12/05/2015 06:50:00,1449298200000,2.63
12/05/2015 06:55:00,1449298500000,2.51
12/05/2015 07:00:00,1449298800000,2.67
12/05/2015 07:05:00,1449299100000,2.48
12/05/2015 07:10:00,1449299400000,2.65
12/05/2015 07:15:00,1449299700000,2.5
12/05/2015 07:20:00,1449300000000,2.6
12/05/2015 07:25:00,1449300300000,2.47
12/05/2015 07:30:00,1449300600000,2.67
12/05/2015 07:35:00,1449300900000,2.47
12/05/2015 07:40:00,1449301200000,2.6
12/05/2015 07:45:00,1449301500000,2.5
12/05/2015 07:50:00,1449301800000,2.65
12/05/2015 07:55:00,1449302100000,2.5
12/05/2015 08:00:00,1449302400000,2.72
12/05/2015 08:05:00,1449302700000,2.68
12/05/2015 08:10:00,1449303000000,2.76
12/05/2015 08:15:00,1449303300000,2.52
12/05/2015 08:20:00,1449303600000,2.6
12/05/2015 08:25:00,1449303900000,2.48
12/05/2015 08:30:00,1449304200000,2.49
12/05/2015 08:35:00,1449304500000,2.49
12/05/2015 08:40:00,1449304800000,2.67
12/05/2015 08:45:00,1449305100000,2.82
12/05/2015 08:50:00,1449305400000,3.33
12/05/2015 08:55:00,1449305700000,2.66
12/05/2015 09:00:00,1449306000000,3.36
12/05/2015 09:05:00,1449306300000,2.54
12/05/2015 09:10:00,1449306600000,2.62
12/05/2015 09:15:00,1449306900000,2.5
12/05/2015 09:20:00,1449307200000,2.51
12/05/2015 09:25:00,1449307500000,2.47
12/05/2015 09:30:00,1449307800000,2.66
12/05/2015 09:35:00,1449308100000,2.45
12/05/2015 09:40:00,1449308400000,2.46
12/05/2015 09:45:00,1449308700000,2.47
12/05/2015 09:50:00,1449309000000,2.45
12/05/2015 09:55:00,1449309300000,2.47
12/05/2015 10:00:00,1449309600000,2.46
12/05/2015 10:05:00,1449309900000,2.47
12/05/2015 10:10:00,1449310200000,2.64
12/05/2015 10:15:00,1449310500000,2.46
12/05/2015 10:20:00,1449310800000,2.44
12/05/2015 10:25:00,1449311100000,2.46
12/05/2015 10:30:00,1449311400000,2.5
12/05/2015 10:35:00,1449311700000,2.45
12/05/2015 10:40:00,1449312000000,2.6
12/05/2015 10:45:00,1449312300000,2.48
12/05/2015 10:50:00,1449312600000,2.58
12/05/2015 10:55:00,1449312900000,2.48
12/05/2015 11:00:00,1449313200000,2.62
12/05/2015 11:05:00,1449313500000,2.4
12/05/2015 11:10:00,1449313800000,2.75
12/05/2015 11:15:00,1449314100000,2.51
12/05/2015 11:20:00,1449314400000,2.52
12/05/2015 11:25:00,1449314700000,2.47
12/05/2015 11:30:00,1449315000000,2.52
12/05/2015 11:35:00,1449315300000,2.47
12/05/2015 11:40:00,1449315600000,2.65
12/05/2015 11:45:00,1449315900000,2.49
12/05/2015 11:50:00,1449316200000,2.48
12/05/2015 11:55:00,1449316500000,2.51
12/05/2015 12:00:00,1449316800000,2.68
12/05/2015 12:05:00,1449317100000,2.9
12/05/2015 12:10:00,1449317400000,2.66
12/05/2015 12:15:00,1449317700000,3.13
12/05/2015 12:20:00,1449318000000,2.87
12/05/2015 12:25:00,1449318300000,2.48
12/05/2015 12:30:00,1449318600000,2.69
12/05/2015 12:35:00,1449318900000,2.45
12/05/2015 12:40:00,1449319200000,2.45
12/05/2015 12:45:00,1449319500000,2.49
12/05/2015 12:50:00,1449319800000,2.58
12/05/2015 12:55:00,1449320100000,2.49
12/05/2015 13:00:00,1449320400000,2.62
12/05/2015 13:05:00,1449320700000,2.44
12/05/2015 13:10:00,1449321000000,2.73
12/05/2015 13:15:00,1449321300000,2.48
12/05/2015 13:20:00,1449321600000,2.59
12/05/2015 13:25:00,1449321900000,2.47
12/05/2015 13:30:00,1449322200000,2.48
12/05/2015 13:35:00,1449322500000,2.46
12/05/2015 13:40:00,1449322800000,2.59
12/05/2015 13:45:00,1449323100000,2.5
12/05/2015 13:50:00,1449323400000,2.61
12/05/2015 13:55:00,1449323700000,2.49
12/05/2015 14:00:00,1449324000000,2.48
12/05/2015 14:05:00,1449324300000,2.45
12/05/2015 14:10:00,1449324600000,2.76
12/05/2015 14:15:00,1449324900000,2.49
12/05/2015 14:20:00,1449325200000,2.45
12/05/2015 14:25:00,1449325500000,2.52
12/05/2015 14:30:00,1449325800000,2.52
12/05/2015 14:35:00,1449326100000,2.46
12/05/2015 14:40:00,1449326400000,2.46
12/05/2015 14:45:00,1449326700000,2.55
12/05/2015 14:50:00,1449327000000,2.65
12/05/2015 14:55:00,1449327300000,2.5
12/05/2015 15:00:00,1449327600000,2.49
12/05/2015 15:05:00,1449327900000,2.45
12/05/2015 15:10:00,1449328200000,2.64
12/05/2015 15:15:00,1449328500000,2.5
12/05/2015 15:20:00,1449328800000,2.64
12/05/2015 15:25:00,1449329100000,2.46
12/05/2015 15:30:00,1449329400000,2.62
12/05/2015 15:35:00,1449329700000,2.45
12/05/2015 15:40:00,1449330000000,2.45
12/05/2015 15:45:00,1449330300000,2.49
12/05/2015 15:50:00,1449330600000,2.44
12/05/2015 15:55:00,1449330900000,2.45
12/05/2015 16:00:00,1449331200000,2.47
12/05/2015 16:05:00,1449331500000,2.44
12/05/2015 16:10:00,1449331800000,2.68
12/05/2015 16:15:00,1449332100000,2.48
12/05/2015 16:20:00,1449332400000,2.6
12/05/2015 16:25:00,1449332700000,2.45
